sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,suggestion_ids,priority_order,annotator_id,label_method,consent_flag,source,feature_contract_version,yaw_deg,pitch_deg
lfw_03831,data/raw/images/lfw_03831.jpg,test,0.046411,0.914209,0.271210,0.407999,0.806421,107.838780,0.407999,0.313811,0.986336,0.896139,0.264786,0.196370,1.239709,-0.902787,0.110769,-1.291802,0.229226,0.208819,0.089240,0.420169,-1.643860,0.006228,0.017224,0.073020,high,high,high,low,ok,low,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,low,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-12.153001941740513,-3.7254226790927456
lfw_04214,data/raw/images/lfw_04214.jpg,test,0.033605,0.870508,0.285693,0.428930,0.805355,113.179492,0.428930,0.352888,0.985019,0.893742,0.261177,0.211638,1.163555,-3.134938,0.133882,-2.900815,0.243302,0.221536,0.105041,0.338456,-3.240503,0.020144,0.035999,0.093901,high,ok,high,ok,ok,high,ok,high,ok,ok,ok,high,low,low,high,low,high,high,high,low,low,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.962882965803146,-3.6393813437066656
lfw_04502,data/raw/images/lfw_04502.jpg,test,0.007300,0.798382,0.243762,0.437008,0.784707,111.670539,0.437008,0.314611,0.981684,0.878550,0.389537,0.207190,1.216027,-0.571904,0.131620,-1.061615,0.226185,0.199423,0.021577,0.362079,-0.758834,0.013231,0.035016,0.094006,low,low,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_UPPER_LIP_HIGH_01|SUG_PHILTRUM_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_UPPER_LIP_HIGH_01|SUG_PHILTRUM_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.129668215289712,-11.147553093661992
lfw_04549,data/raw/images/lfw_04549.jpg,test,0.008317,0.864782,0.249795,0.437304,0.801822,110.308445,0.437304,0.318397,0.986847,0.893061,0.243945,0.190430,1.255186,-1.875374,0.111982,-2.153670,0.215012,0.196239,0.009063,0.344550,-0.088045,0.010086,0.025861,0.087360,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,low,ok,low,ok,ok,ok,ok,ok,SUG_EYE_SIZE_LOW_01|SUG_NOSE_NARROW_01,SUG_EYE_SIZE_LOW_01|SUG_NOSE_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.2585373297333717,-10.16089740159754
lfw_04567,data/raw/images/lfw_04567.jpg,test,0.030327,0.905112,0.269749,0.413172,0.803585,108.594553,0.413172,0.325473,0.986906,0.892852,0.267981,0.190151,1.264642,-4.248511,0.120880,-5.338388,0.219068,0.208872,0.045243,0.319287,-3.120453,0.011014,0.026588,0.075993,ok,high,ok,low,ok,low,low,ok,ok,ok,ok,low,ok,low,ok,low,ok,ok,ok,low,low,ok,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,-6.07284776866436,-4.501135751293916
lfw_04960,data/raw/images/lfw_04960.jpg,test,0.010980,0.839393,0.239247,0.451150,0.784428,110.279352,0.451150,0.317806,0.980573,0.879078,0.321814,0.211956,1.242576,-1.177027,0.125705,-1.962859,0.237427,0.192166,0.007055,0.487169,-0.148257,0.082292,0.025098,0.059564,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,ok,ok,ok,ok,ok,low,low,high,ok,high,ok,low,SUG_CHEEK_NARROW_01|SUG_EYE_SIZE_HIGH_01|SUG_NOSE_SHORT_01|SUG_MOUTH_WIDE_01,SUG_CHEEK_NARROW_01|SUG_EYE_SIZE_HIGH_01|SUG_NOSE_SHORT_01|SUG_MOUTH_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.8915763893164694,-13.223482215612426
lfw_00003,data/raw/images/lfw_00003.jpg,train,0.022336,0.819555,0.271647,0.424845,0.808897,113.551066,0.424845,0.325940,0.987045,0.897916,0.342992,0.202625,1.144288,1.063020,0.117386,1.383349,0.209912,0.213238,0.048653,0.348575,0.101088,0.000362,0.026157,0.093514,ok,low,high,ok,ok,high,ok,ok,ok,ok,high,ok,low,high,ok,high,low,high,ok,ok,ok,low,ok,high,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,6.8351562805473804,-5.396109613585671
lfw_00006,data/raw/images/lfw_00006.jpg,train,0.005705,0.841186,0.241795,0.445043,0.807137,109.023890,0.445043,0.313931,0.989470,0.901469,0.283556,0.195930,1.206863,-0.199036,0.121398,0.228933,0.217807,0.203476,0.016439,0.426014,-1.552516,0.030397,0.022968,0.070803,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,ok,ok,ok,ok,ok,SUG_BROW_TILT_HIGH_01,SUG_BROW_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.2930368650704622,-12.232596314177355
lfw_00017,data/raw/images/lfw_00017.jpg,train,0.033748,0.831805,0.272089,0.438683,0.818305,114.404578,0.438683,0.348983,0.990083,0.904607,0.309473,0.221135,1.167714,-1.597614,0.113632,-1.152363,0.247433,0.206692,0.096223,0.396714,-0.691045,0.008733,0.030874,0.091488,high,ok,high,ok,high,high,ok,high,ok,ok,ok,high,low,ok,ok,ok,high,ok,high,ok,ok,ok,ok,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.758846916258335,-6.694512994462666
lfw_00064,data/raw/images/lfw_00064.jpg,train,0.009233,0.842619,0.255070,0.473416,0.848290,113.109618,0.473416,0.373791,0.996355,0.928517,0.294830,0.199170,1.223795,-5.341144,0.122030,-6.048873,0.228414,0.206489,0.005173,0.367492,-2.754751,0.013890,0.029670,0.081213,low,ok,ok,high,high,ok,high,high,high,high,ok,ok,ok,low,ok,low,ok,ok,low,ok,low,ok,ok,ok,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.8194493958726525,-12.575346566381175
lfw_00070,data/raw/images/lfw_00070.jpg,train,0.029656,0.825683,0.245031,0.448293,0.812024,112.124739,0.448293,0.331771,0.989554,0.902563,0.259597,0.202042,1.229018,-0.109491,0.110887,0.330536,0.239884,0.200360,0.076301,0.405077,-0.613491,0.011367,0.030279,0.091516,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,high,high,ok,ok,ok,ok,ok,ok,high,SUG_EYE_TILT_HIGH_01|SUG_BROW_TILT_HIGH_01|SUG_NOSE_WIDE_01|SUG_PHILTRUM_HIGH_01,SUG_EYE_TILT_HIGH_01|SUG_BROW_TILT_HIGH_01|SUG_NOSE_WIDE_01|SUG_PHILTRUM_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.679429031908512,-11.985278841143792
lfw_00074,data/raw/images/lfw_00074.jpg,train,0.007534,0.758833,0.251635,0.436252,0.787856,115.755020,0.436252,0.319152,0.985276,0.882741,0.372534,0.201897,1.196006,-1.751761,0.118731,-1.201886,0.208427,0.203101,0.027130,0.306323,-3.835691,0.015410,0.035845,0.097639,low,low,ok,ok,ok,high,ok,ok,ok,ok,high,ok,low,ok,ok,ok,low,ok,ok,low,low,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.859642831608653,-9.75450096948904
lfw_00098,data/raw/images/lfw_00098.jpg,train,0.025414,0.916565,0.281123,0.401016,0.777781,108.725103,0.401016,0.311785,0.978936,0.870118,0.272028,0.210884,1.220181,-1.050231,0.110921,-0.671566,0.219845,0.208728,0.051834,0.333022,0.114856,0.009157,0.028886,0.086994,ok,high,high,low,low,low,low,ok,low,low,ok,high,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.209478430449963,-1.418510129825001
lfw_00099,data/raw/images/lfw_00099.jpg,train,0.031430,0.807766,0.236295,0.451827,0.794460,113.166754,0.451827,0.321117,0.986963,0.890040,0.199953,0.213141,1.234763,-2.429188,0.130645,-1.972903,0.236843,0.194670,0.092199,0.466735,-1.252543,0.092381,0.023701,0.055881,high,low,low,high,ok,high,high,ok,ok,ok,low,high,ok,low,ok,ok,ok,low,high,high,ok,high,ok,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.290244080126286,-13.789387988880328
lfw_00103,data/raw/images/lfw_00103.jpg,train,0.024230,0.794395,0.231772,0.447100,0.806730,110.717923,0.447100,0.313946,0.992059,0.902756,0.271520,0.193639,1.290835,-1.726246,0.137500,-2.864072,0.233162,0.203196,0.049898,0.453058,1.060525,0.034748,0.025904,0.062677,ok,low,low,ok,ok,ok,ok,ok,high,ok,ok,ok,high,ok,high,low,ok,ok,ok,high,high,ok,ok,low,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_CHEEK_WIDE_01|SUG_EYE_WIDE_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_CHEEK_WIDE_01|SUG_EYE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-6.8156682550907135,-14.146556515432218
lfw_00123,data/raw/images/lfw_00123.jpg,train,0.036630,0.855378,0.251903,0.432976,0.797835,109.913930,0.432976,0.315551,0.986634,0.890235,0.294848,0.188503,1.277712,0.265176,0.098197,-0.195475,0.210003,0.198238,0.085143,0.337263,-0.365270,0.016928,0.028808,0.075508,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,high,low,high,low,ok,high,low,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-11.973821192979813,-9.3946841911253
lfw_00141,data/raw/images/lfw_00141.jpg,train,0.013879,0.893026,0.248446,0.432589,0.797560,107.094614,0.432589,0.316281,0.985115,0.889138,0.257126,0.191255,1.274283,-3.077498,0.101953,-3.603850,0.215692,0.201538,0.012657,0.361226,-3.201410,0.006291,0.024470,0.084665,ok,high,ok,ok,ok,low,ok,ok,ok,ok,ok,low,ok,low,low,low,low,ok,low,ok,low,ok,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.7235018080100417,-9.934798098036808
lfw_00146,data/raw/images/lfw_00146.jpg,train,0.011028,0.821317,0.264867,0.463764,0.841278,115.560044,0.463764,0.367649,0.995207,0.925438,0.285647,0.210483,1.224532,1.039428,0.122694,0.663571,0.255753,0.209512,0.039104,0.492600,0.765190,0.053162,0.020074,0.067933,ok,ok,ok,high,high,high,high,high,high,high,ok,high,ok,high,ok,high,high,ok,ok,high,high,high,low,ok,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.570694554597139,-10.167536202383992
lfw_00154,data/raw/images/lfw_00154.jpg,train,0.020677,0.847411,0.266817,0.427560,0.837610,110.446838,0.427560,0.326592,0.997384,0.925450,0.390524,0.187651,1.185755,-0.783615,0.108726,-1.272194,0.208867,0.206978,0.046080,0.340028,-0.304928,0.004662,0.020867,0.084321,ok,ok,ok,ok,high,ok,ok,ok,high,high,high,low,low,ok,ok,ok,low,ok,ok,low,ok,low,low,ok,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_OPEN_HIGH_01,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_OPEN_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-6.364402648061514,-6.4342180938361215
lfw_00182,data/raw/images/lfw_00182.jpg,train,0.057643,0.845739,0.273427,0.401197,0.802710,111.905098,0.401197,0.319459,0.985397,0.894287,0.264436,0.191141,1.311787,-11.025175,0.121962,-11.834773,0.236091,0.214318,0.095121,0.459199,-11.906971,0.046525,0.019068,0.057173,high,ok,high,low,ok,ok,low,ok,ok,ok,ok,low,high,low,ok,low,ok,high,high,high,low,high,low,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-13.047983139753342,-2.6454707124201007
lfw_00185,data/raw/images/lfw_00185.jpg,train,0.017197,0.852209,0.257594,0.435280,0.806200,110.868733,0.435280,0.319334,0.986885,0.896406,0.291732,0.192204,1.204495,-3.196845,0.099941,-3.361189,0.210372,0.200990,0.051095,0.337959,-2.900756,0.011213,0.025840,0.080916,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,low,low,low,ok,ok,low,low,ok,ok,ok,SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01|SUG_BROW_LOW_01|SUG_BROW_TILT_LOW_01,SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01|SUG_BROW_LOW_01|SUG_BROW_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.25996783003211,-8.680263379862977
lfw_00187,data/raw/images/lfw_00187.jpg,train,0.009742,0.822250,0.277672,0.382195,0.773142,111.730896,0.382195,0.301147,0.974117,0.865356,0.309263,0.214106,1.204168,0.341383,0.167496,-0.393315,0.239621,0.227344,0.022475,0.417404,1.164512,0.000668,0.022430,0.074141,ok,ok,high,low,low,ok,low,low,low,low,ok,high,ok,high,high,high,high,high,ok,ok,high,low,ok,ok,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.2101472932845354,0.1439405016082052
lfw_00188,data/raw/images/lfw_00188.jpg,train,0.007033,0.818994,0.267781,0.402083,0.772658,113.041692,0.402083,0.297288,0.975410,0.867664,0.261022,0.204884,1.195284,-3.113987,0.142057,-3.624655,0.225082,0.215847,0.034680,0.432818,-2.297720,0.055673,0.015501,0.047726,low,low,ok,low,low,ok,low,low,low,low,ok,ok,low,low,high,low,ok,high,ok,ok,ok,high,low,low,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,5.304639771580696,-3.644209629009458
lfw_00190,data/raw/images/lfw_00190.jpg,train,0.014556,0.813653,0.229996,0.433526,0.775929,110.548100,0.433526,0.304462,0.976446,0.868650,0.269441,0.206245,1.246511,-3.428764,0.145584,-4.047778,0.225122,0.199489,0.072589,0.388157,-3.595826,0.019047,0.030665,0.075878,ok,low,low,ok,low,ok,ok,low,low,low,ok,ok,ok,low,high,low,ok,ok,ok,ok,low,ok,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.4831183552742,-13.206622033403978
lfw_00202,data/raw/images/lfw_00202.jpg,train,0.002848,0.805177,0.266176,0.412845,0.785997,113.519341,0.412845,0.312936,0.981687,0.878535,0.324208,0.199729,1.230753,-1.540994,0.128653,-1.742338,0.224787,0.214547,0.007561,0.363004,-0.392252,0.003444,0.023560,0.080982,low,low,ok,low,ok,high,low,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,high,low,ok,ok,low,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,0.9791282722726464,-5.040024090399263
lfw_00211,data/raw/images/lfw_00211.jpg,train,0.036583,0.786549,0.247495,0.424585,0.793123,111.695471,0.424585,0.303424,0.985545,0.887571,0.407695,0.194143,1.226653,-1.467846,0.146612,-2.415430,0.209566,0.203523,0.094791,0.343468,-0.781794,0.002641,0.031108,0.086705,high,low,ok,ok,ok,ok,ok,low,ok,ok,high,ok,ok,ok,high,ok,low,ok,high,ok,ok,low,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_CHIN_NARROW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_CHIN_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-13.426839664578438,-9.314557428664715
lfw_00231,data/raw/images/lfw_00231.jpg,train,0.029281,0.820024,0.237159,0.455537,0.810840,112.103326,0.455537,0.324412,0.989958,0.902847,0.262218,0.189395,1.235680,-0.295841,0.117721,-0.912355,0.219710,0.194331,0.072468,0.413816,-0.015536,0.039767,0.026749,0.077630,ok,ok,low,high,ok,ok,high,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_SIZE_LOW_01,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.204096533358097,-13.973060636347839
lfw_00245,data/raw/images/lfw_00245.jpg,train,0.007836,0.830225,0.236782,0.458663,0.819366,110.177169,0.458663,0.332517,0.991744,0.909017,0.279652,0.188776,1.214924,-0.004409,0.141082,0.035828,0.206587,0.203657,0.027419,0.317192,-1.672976,0.010720,0.032608,0.087715,low,ok,low,high,high,ok,high,ok,high,high,ok,low,ok,high,high,high,low,ok,ok,low,ok,ok,high,ok,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.8732264935970306,-14.314340739084466
lfw_00247,data/raw/images/lfw_00247.jpg,train,0.027219,0.798172,0.253138,0.452629,0.829118,114.937477,0.452629,0.348350,0.993788,0.915646,0.254109,0.210456,1.199272,-3.789773,0.122269,-4.220251,0.246721,0.208689,0.095479,0.425716,-2.264052,0.021579,0.031383,0.084690,ok,low,ok,high,high,high,high,high,high,high,ok,high,ok,low,ok,low,high,ok,high,ok,ok,ok,ok,ok,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.514736995100975,-11.039210658900355
lfw_00250,data/raw/images/lfw_00250.jpg,train,0.009245,0.807249,0.248494,0.454524,0.792618,113.959790,0.454524,0.327015,0.985675,0.888477,0.310239,0.198005,1.237200,-1.968085,0.110508,-2.095478,0.221779,0.196499,0.011028,0.388450,-2.054045,0.065245,0.029972,0.081032,low,low,ok,high,ok,high,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.474548714235425,-11.97576424379171
lfw_00268,data/raw/images/lfw_00268.jpg,train,0.012675,0.925015,0.295868,0.391042,0.819861,107.931745,0.391042,0.316046,0.993177,0.910557,0.255036,0.191953,1.234129,-1.069649,0.107010,-1.682535,0.231418,0.223052,0.021526,0.395647,-0.741403,0.001069,0.016633,0.076097,ok,high,high,low,high,low,low,ok,high,high,ok,low,ok,ok,ok,ok,ok,high,ok,ok,ok,low,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_WIDE_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.033135948702693,1.9300759811027668
lfw_00273,data/raw/images/lfw_00273.jpg,train,0.019077,0.834443,0.246899,0.455019,0.806935,112.550212,0.455019,0.335099,0.990857,0.899416,0.250241,0.190182,1.289131,-1.692055,0.106064,-2.493324,0.226754,0.196382,0.040760,0.363667,-2.557136,0.057167,0.030805,0.076740,ok,ok,ok,high,ok,ok,high,high,high,ok,ok,low,high,ok,low,ok,ok,ok,ok,ok,low,high,ok,ok,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.610855672508478,-12.285123842744499
lfw_00275,data/raw/images/lfw_00275.jpg,train,0.016761,0.966603,0.306885,0.387362,0.797184,108.379335,0.387362,0.311866,0.985284,0.890962,0.207904,0.202661,1.192240,0.030836,0.096603,-0.778260,0.233493,0.220232,0.038064,0.431407,2.489741,0.055598,0.013188,0.057109,ok,high,high,low,ok,low,low,ok,ok,ok,low,ok,low,high,low,ok,ok,high,ok,ok,high,high,low,low,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,5.259315334260464,3.967072905879717
lfw_00279,data/raw/images/lfw_00279.jpg,train,0.024623,0.837336,0.237498,0.451706,0.844896,109.419777,0.451706,0.322958,1.002847,0.936441,0.224648,0.188720,1.209385,-3.346175,0.119515,-3.474836,0.222902,0.201745,0.081081,0.416582,-3.320121,0.000815,0.024573,0.084528,ok,ok,low,high,high,ok,high,ok,high,high,low,low,ok,low,ok,low,ok,ok,high,ok,low,low,ok,ok,SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,11.555019669234753,-13.572325575282548
